game_id,1_opener_fip,1_opener_freshness,1_others_fip,1_others_freshness,1_woba,1_ooa,1_home,1_team,1_is_wildcard,2_opener_fip,2_opener_freshness,2_others_fip,2_others_freshness,2_woba,w_ooa,2_team,2_is_wildcard,is_playoff,result
ATL_MIA_2021-08-17,3.61,2232.0,3.44,54.0,0.31668919772583703,12,1,ATL,0,3.69,144.0,3.03,72.0,0.31668919772583703,-8,MIA,0,0,1
ATL_MIA_2021-08-18,6.22,60.0,7.140000000000001,184.0,0.31668919772583703,-8,0,MIA,0,3.25,120.0,3.4,67.2,0.31668919772583703,12,ATL,0,0,0
ATL_MIA_2021-09-10,3.95,144.0,3.5575,54.0,0.31668919772583703,12,0,ATL,0,2.71,144.0,4.535,66.0,0.31668919772583703,-8,MIA,0,0,1
ATL_MIA_2021-09-11,5.14,144.0,3.6,48.0,0.31668919772583703,-8,1,MIA,0,3.3,144.0,4.183333333333334,40.0,0.31668919772583703,12,ATL,0,0,1
ATL_MIA_2021-09-12,8.62,120.0,4.4879999999999995,52.8,0.31668919772583703,-8,1,MIA,0,3.52,120.0,3.8533333333333335,56.0,0.31668919772583703,12,ATL,0,0,0
ATL_MIA_2022-04-22,3.2,144.0,4.144,100.8,0.29,3,1,MIA,0,0.76,168.0,1.8066666666666666,80.0,0.33,6,ATL,0,0,0
ATL_MIA_2022-04-23,5.29,168.0,3.80375,63.0,0.33,6,0,ATL,0,7.42,144.0,3.6,44.571428571388886,0.29,3,MIA,0,0,0
ATL_MIA_2022-04-24,5.84,168.0,1.96,60.0,0.33,6,0,ATL,0,1.37,120.0,4.1242857142857146,27.42857142833333,0.29,3,MIA,0,0,0
ATL_MIA_2022-05-20,4.71,144.0,4.09,60.0,0.29,3,0,MIA,0,4.36,144.0,3.3,48.0,0.33,6,ATL,0,0,0
ATL_MIA_2022-05-21,2.49,144.0,2.1375,78.0,0.33,6,1,ATL,0,6.24,144.0,4.4475,66.0,0.29,3,MIA,0,0,1
ATL_MIA_2022-05-27,4.76,168.0,2.971666666666667,72.0,0.29,3,1,MIA,0,4.69,120.0,1.7699999999999998,80.0,0.33,6,ATL,0,0,0
ATL_MIA_2022-05-28,3.22,144.0,2.95,72.0,0.29,3,1,MIA,0,4.55,60.0,3.0933333333333337,80.0,0.33,6,ATL,0,0,1
ATL_MIA_2022-05-29,6.55,96.0,3.678,158.4,0.29,3,1,MIA,0,2.95,120.0,2.06,48.0,0.33,6,ATL,0,0,0
ATL_MIA_2022-08-12,3.65,144.0,4.664999999999999,84.0,0.29,3,0,MIA,0,3.78,72.0,3.018,62.4,0.33,6,ATL,0,0,0
ATL_MIA_2022-08-13,4.855,1344.0,3.69625,45.0,0.33,6,1,ATL,0,3.3200000000000003,324.0,4.964285714285714,11718.857142856945,0.29,3,MIA,0,0,1
ATL_MIA_2022-08-14,4.81,192.0,3.6900000000000004,36.0,0.33,6,1,ATL,0,3.46,120.0,3.866666666666667,48.0,0.29,3,MIA,0,0,1
ATL_MIA_2022-09-02,3.06,144.0,3.81,96.0,0.29,3,1,MIA,0,3.96,144.0,3.091666666666667,64.0,0.33,6,ATL,0,0,0
ATL_MIA_2022-09-03,4.34,480.0,3.0260000000000002,48.0,0.33,6,0,ATL,0,4.03,144.0,3.8,48.0,0.29,3,MIA,0,0,1
ATL_MIA_2022-09-04,2.49,120.0,4.022,43.2,0.33,6,0,ATL,0,3.75,144.0,3.8425000000000002,198.0,0.29,3,MIA,0,0,1
ATL_MIA_2022-10-03,3.12,120.0,4.966666666666666,56.0,0.29,3,0,MIA,0,3.78,168.0,3.6260000000000003,489.6,0.33,6,ATL,0,0,1
ATL_MIA_2022-10-04,3.56,120.0,3.59,48.0,0.29,3,0,MIA,0,4.28,72.0,2.5799999999999996,38.4,0.33,6,ATL,0,0,0
ATL_MIA_2022-10-05,6.4,1176.0,4.793333333333334,56.0,0.29,3,0,MIA,0,3.54,168.0,4.328333333333333,36.0,0.33,6,ATL,0,0,1
ATL_MIA_2023-04-24,5.57,144.0,12.125,6864.0,0.312,-34,1,MIA,0,1.62,144.0,3.13,48.0,0.359,-11,ATL,0,0,0
ATL_MIA_2023-04-25,3.8,4848.0,6.345000000000001,60.0,0.312,-34,1,MIA,0,4.24,144.0,3.1233333333333335,224.0,0.359,-11,ATL,0,0,0
ATL_MIA_2023-04-26,3.72,240.0,3.6774999999999998,54.0,0.312,-34,1,MIA,0,3.94,120.0,3.4,84.0,0.359,-11,ATL,0,0,0
ATL_MIA_2023-04-27,2.66,120.0,4.41,56.0,0.312,-34,1,MIA,0,4.76,120.0,2.981666666666667,64.0,0.359,-11,ATL,0,0,1
ATL_MIA_2023-05-02,4.16,144.0,10.1425,5784.0,0.312,-34,0,MIA,0,3.48,144.0,4.49,72.0,0.359,-11,ATL,0,0,0
ATL_MIA_2023-05-03,4.74,144.0,8.530000000000001,432.0,0.312,-34,0,MIA,0,4.43,144.0,3.6559999999999997,43.2,0.359,-11,ATL,0,0,0
ATL_MIA_2023-05-04,3.87,144.0,3.4939999999999998,81.6,0.312,-34,0,MIA,0,5.67,600.0,2.84,56.0,0.359,-11,ATL,0,0,0
ATL_MIA_2023-06-30,4.63,144.0,4.5,112.0,0.312,-34,1,MIA,0,7.4,624.0,4.26,84.0,0.359,-11,ATL,0,0,0
ATL_MIA_2023-07-01,3.57,144.0,3.18,168.0,0.312,-34,1,MIA,0,3.72,144.0,3.5,96.0,0.359,-11,ATL,0,0,0
ATL_MIA_2023-07-02,2.95,144.0,2.98,72.0,0.359,-11,0,ATL,0,3.84,120.0,3.1300000000000003,36.0,0.312,-34,MIA,0,0,1
ATL_MIA_2023-09-15,6.59,144.0,3.445,40.0,0.312,-34,0,MIA,0,4.18,168.0,3.972,43.2,0.359,-11,ATL,0,0,1
ATL_MIA_2023-09-16,5.38,480.0,3.8999999999999995,96.0,0.359,-11,1,ATL,0,5.15,48.0,3.4175,36.0,0.312,-34,MIA,0,0,0
ATL_MIA_2023-09-17,3.67,144.0,5.0200000000000005,1120.0,0.312,-34,0,MIA,0,3.85,144.0,10.846666666666666,776.0,0.359,-11,ATL,0,0,1
ATL_MIA_2025-04-04,2.71,120.0,6.593333333333334,27288.0,0.309,17,1,MIA,0,1.56,144.0,2.39,144.0,0.315,3,ATL,0,0,0
ATL_MIA_2025-04-05,4.4,144.0,2.0933333333333333,72.0,0.315,3,0,ATL,0,5.36,60.0,3.468,67.2,0.309,17,MIA,0,0,0
ATL_MIA_2025-06-20,5.14,81672.0,2.6799999999999997,120.0,0.315,3,1,ATL,0,1.54,144.0,9.002,16372.8,0.309,17,MIA,0,0,0
ATL_MIA_2025-06-21,3.05,144.0,7.87,40872.0,0.309,17,0,MIA,0,4.48,144.0,3.2466666666666675,24.0,0.315,3,ATL,0,0,0
ATL_MIA_2025-06-22,4.68,216.0,0.815,7860.0,0.315,3,1,ATL,0,4.76,144.0,4.04,56.0,0.309,17,MIA,0,0,0
ATL_MIA_2025-08-07,3.62,120.0,3.8449999999999998,42.0,0.309,17,1,MIA,0,5.31,84.0,3.8775000000000004,84.0,0.315,3,ATL,0,0,0
ATL_MIA_2025-08-08,5.18,168.0,4.12,24.0,0.315,3,0,ATL,0,3.61,120.0,3.93,48.0,0.309,17,MIA,0,0,0
ATL_MIA_2025-08-09,4.455,72.0,3.63,60.0,0.315,3,0,ATL,0,4.203333333333333,120.0,3.0799999999999996,566.4,0.309,17,MIA,0,0,1
ATL_MIA_2025-08-10,4.14,40.0,3.814,19.2,0.315,3,0,ATL,0,4.52,60.0,5.104,72.0,0.309,17,MIA,0,0,1
ATL_MIA_2025-08-25,3.41,144.0,4.19,42.0,0.309,17,0,MIA,0,4.65,168.0,3.5,24.0,0.315,3,ATL,0,0,1
ATL_MIA_2025-08-26,2.34,144.0,4.622,206.4,0.315,3,1,ATL,0,4.31,144.0,5.191666666666667,420.0,0.309,17,MIA,0,0,1
ATL_MIA_2025-08-27,4.61,60.0,11.226666666666667,6456.0,0.309,17,0,MIA,0,4.0,40.0,4.68,132.0,0.315,3,ATL,0,0,0
ATL_MIL_2016-05-24,3.51,144.0,4.82,48.0,0.304,7,0,ATL,0,4.48,144.0,3.6475,48.0,0.315,-32,MIL,0,0,0
ATL_MIL_2016-05-25,4.54,144.0,3.369090909090909,52.36363636361111,0.304,7,0,ATL,0,3.21,144.0,4.275714285714286,54.85714285694444,0.315,-32,MIL,0,0,0
ATL_MIL_2016-05-26,5.51,144.0,4.04,40.0,0.315,-32,1,MIL,0,3.8,144.0,3.3866666666666667,120.0,0.304,7,ATL,0,0,1
ATL_MIL_2016-08-08,3.97,144.0,2.9899999999999998,60.0,0.315,-32,0,MIL,0,5.24,120.0,3.36,54.0,0.304,7,ATL,0,0,0
ATL_MIL_2016-08-09,5.35,1416.0,4.014000000000001,278.4,0.315,-32,0,MIL,0,6.41,120.0,4.048,81.6,0.304,7,ATL,0,0,0
ATL_MIL_2016-08-10,5.33,120.0,4.4775,36.0,0.304,7,1,ATL,0,5.21,120.0,3.185,48.0,0.315,-32,MIL,0,0,0
ATL_MIL_2016-08-11,4.74,120.0,4.108,28.8,0.315,-32,0,MIL,0,7.92,120.0,3.7533333333333334,48.0,0.304,7,ATL,0,0,1
ATL_MIL_2017-04-28,2.99,144.0,4.164,38.4,0.321,29,0,MIL,0,4.54,84.0,6.49,1332.0,0.316,-25,ATL,0,0,0
ATL_MIL_2017-04-29,4.52,144.0,5.7250000000000005,60.0,0.321,29,0,MIL,0,5.2,56.0,4.826666666666667,88.0,0.316,-25,ATL,0,0,0
ATL_MIL_2017-04-30,4.05,168.0,4.16,48.0,0.316,-25,1,ATL,0,4.38,144.0,4.62,32.0,0.321,29,MIL,0,0,0
ATL_MIL_2017-06-23,3.21,120.0,4.6899999999999995,156.0,0.321,29,1,MIL,0,4.71,120.0,3.8375,36.0,0.316,-25,ATL,0,0,0
ATL_MIL_2017-06-24,5.44,120.0,3.223333333333333,32.0,0.316,-25,0,ATL,0,4.21,120.0,3.796666666666667,56.0,0.321,29,MIL,0,0,1
ATL_MIL_2017-06-25,5.79,120.0,3.81,80.0,0.316,-25,0,ATL,0,5.16,120.0,5.37,72.0,0.321,29,MIL,0,0,0
ATL_MIL_2018-07-05,3.88,120.0,3.44,72.0,0.322,38,0,MIL,0,3.89,120.0,2.8433333333333337,80.0,0.319,44,ATL,0,0,1
ATL_MIL_2018-07-06,3.21,120.0,3.73,96.0,0.319,44,1,ATL,0,2.15,120.0,3.4525,54.0,0.322,38,MIL,0,0,0
ATL_MIL_2018-08-10,4.36,72.0,1.16,81672.0,0.319,44,0,ATL,0,3.66,144.0,4.163333333333334,288.0,0.322,38,MIL,0,0,1
ATL_MIL_2018-08-11,5.23,144.0,3.3160000000000003,62.4,0.319,44,0,ATL,0,4.2,144.0,1.7999999999999998,96.0,0.322,38,MIL,0,0,0
ATL_MIL_2019-05-17,3.65,120.0,7.286666666666666,56.0,0.332,4,0,ATL,0,5.6,60.0,5.915,1764.0,0.324,2,MIL,0,0,1
ATL_MIL_2019-05-18,3.8,84.0,3.5475,48.0,0.332,4,0,ATL,0,4.4,528.0,4.006,67.2,0.324,2,MIL,0,0,1
ATL_MIL_2019-05-19,3.36,120.0,2.87,24.0,0.324,2,1,MIL,0,7.71,120.0,4.824,86.4,0.332,4,ATL,0,0,1
ATL_MIL_2019-07-15,3.86,216.0,4.543999999999999,67.2,0.332,4,1,ATL,0,4.32,216.0,5.523333333333333,88.0,0.324,2,MIL,0,0,1
ATL_MIL_2019-07-16,2.98,288.0,4.68,60.0,0.324,2,0,MIL,0,5.89,312.0,5.396666666666667,368.0,0.332,4,ATL,0,0,1
ATL_MIL_2019-07-17,4.29,120.0,4.073333333333333,88.0,0.324,2,0,MIL,0,5.23,120.0,4.74,48.0,0.332,4,ATL,0,0,1
ATL_MIL_2021-05-14,4.38,144.0,6.0633333333333335,232.0,0.31668919772583703,-21,0,MIL,0,6.52,192.0,3.66,43.2,0.31668919772583703,12,ATL,0,0,0
ATL_MIL_2021-05-15,3.64,168.0,2.5566666666666666,40.0,0.31668919772583703,12,1,ATL,0,5.3,144.0,5.145999999999999,1128.0,0.31668919772583703,-21,MIL,0,0,1
ATL_MIL_2021-05-16,3.77,168.0,4.699999999999999,60.0,0.31668919772583703,12,1,ATL,0,2.73,120.0,3.4760000000000004,76.8,0.31668919772583703,-21,MIL,0,0,0
ATL_MIL_2021-07-30,1.5,144.0,3.295,102.0,0.31668919772583703,-21,1,MIL,0,4.17,120.0,5.25,62.4,0.31668919772583703,12,ATL,0,0,1
ATL_MIL_2021-07-31,2.69,144.0,3.7380000000000004,43.2,0.31668919772583703,-21,1,MIL,0,3.0,120.0,2.662,67.2,0.31668919772583703,12,ATL,0,0,0
ATL_MIL_2021-08-01,3.49,120.0,3.2725,48.0,0.31668919772583703,12,0,ATL,0,4.41,120.0,3.21,43.2,0.31668919772583703,-21,MIL,0,0,0
ATL_MIL_2022-05-06,2.84,144.0,2.185,72.0,0.317,4,1,MIL,0,2.6,24.0,2.5483333333333333,104.0,0.33,6,ATL,0,0,1
ATL_MIL_2022-05-07,2.6,120.0,0.95,96.0,0.33,6,0,ATL,0,2.98,144.0,5.11,14352.0,0.317,4,MIL,0,0,1
ATL_MIL_2022-05-08,5.07,120.0,4.548,62.4,0.33,6,0,ATL,0,4.4,120.0,3.6933333333333334,72.0,0.317,4,MIL,0,0,1
ATL_MIL_2022-05-16,2.05,144.0,1.4566666666666668,48.0,0.317,4,0,MIL,0,4.67,120.0,1.23,72.0,0.33,6,ATL,0,0,1
ATL_MIL_2022-05-17,3.17,144.0,2.723333333333333,128.0,0.317,4,0,MIL,0,4.16,432.0,3.436,43.2,0.33,6,ATL,0,0,0
ATL_MIL_2022-05-18,2.74,120.0,3.5862499999999997,51.0,0.33,6,1,ATL,0,3.42,120.0,3.0860000000000003,3168.0,0.317,4,MIL,0,0,0
ATL_MIL_2023-07-21,6.32,120.0,3.97,40.0,0.359,-11,1,ATL,0,4.66,144.0,4.285,96.0,0.309,39,MIL,0,0,1
ATL_MIL_2023-07-22,4.19,144.0,2.853333333333333,72.0,0.309,39,0,MIL,0,1.64,81672.0,3.77,64.0,0.359,-11,ATL,0,0,1
ATL_MIL_2023-07-23,4.24,120.0,1.5933333333333335,27264.0,0.359,-11,1,ATL,0,4.68,120.0,3.1175,60.0,0.309,39,MIL,0,0,1
ATL_MIL_2023-07-28,4.33,144.0,3.93,96.0,0.309,39,1,MIL,0,5.32,144.0,4.225714285714286,78.85714285694445,0.359,-11,ATL,0,0,0
ATL_MIL_2023-07-29,5.06,144.0,2.645,180.0,0.309,39,1,MIL,0,4.13,144.0,6.4879999999999995,556.8,0.359,-11,ATL,0,0,0
ATL_MIL_2023-07-30,4.82,144.0,3.51,80.0,0.309,39,1,MIL,0,7.32,888.0,3.7474999999999996,48.0,0.359,-11,ATL,0,0,0
ATL_MIL_2025-06-09,2.8,120.0,4.83,84.0,0.315,3,1,ATL,0,5.59,56.0,4.475,96.0,0.322,33,MIL,0,0,1
ATL_MIL_2025-06-10,4.27,144.0,2.955,72.0,0.322,33,0,MIL,0,4.74,120.0,3.6224999999999996,102.0,0.315,3,ATL,0,0,1
ATL_MIL_2025-08-04,5.27,48.0,3.9800000000000004,112.0,0.315,3,0,ATL,0,4.04,144.0,2.915,108.0,0.322,33,MIL,0,0,0
ATL_MIL_2025-08-05,3.88,144.0,3.15,56.0,0.322,33,1,MIL,0,4.15,48.0,3.7266666666666666,48.0,0.315,3,ATL,0,0,1
ATL_MIL_2025-08-06,4.75,120.0,3.293333333333333,64.0,0.322,33,1,MIL,0,4.07,216.0,3.813333333333333,64.0,0.315,3,ATL,0,0,1
ATL_MIN_2016-07-27,4.81,144.0,3.222,86.4,0.317,6,0,MIN,0,4.88,144.0,3.4675,42.0,0.304,7,ATL,0,0,0
ATL_MIN_2016-08-16,3.79,264.0,3.526666666666667,56.0,0.317,6,1,MIN,0,4.96,144.0,3.91,65.14285714277777,0.304,7,ATL,0,0,1
ATL_MIN_2019-08-05,3.26,120.0,3.7750000000000004,30.0,0.332,4,1,ATL,0,3.95,144.0,3.806666666666667,48.0,0.347,-24,MIN,0,0,0
ATL_MIN_2019-08-06,3.76,144.0,3.3600000000000003,228.0,0.347,-24,0,MIN,0,6.18,1080.0,4.4,36.0,0.332,4,ATL,0,0,0
ATL_MIN_2019-08-07,3.75,144.0,4.2325,33.0,0.332,4,1,ATL,0,4.65,120.0,5.86,360.0,0.347,-24,MIN,0,0,1
ATL_MIN_2023-06-26,3.09,144.0,3.876666666666667,56.0,0.359,-11,0,ATL,0,2.8,120.0,4.145,144.0,0.327,-13,MIN,0,0,1
ATL_MIN_2023-06-27,3.76,120.0,3.4050000000000002,48.0,0.359,-11,0,ATL,0,3.36,120.0,5.06,108.0,0.327,-13,MIN,0,0,1
ATL_MIN_2023-06-28,3.56,120.0,4.234999999999999,96.0,0.327,-13,1,MIN,0,0.47,6408.0,3.6825,66.0,0.359,-11,ATL,0,0,0
ATL_MIN_2025-04-18,5.96,72.0,3.142857142857143,27.42857142833333,0.309,-11,1,MIN,0,7.14,168.0,3.6975,90.0,0.315,3,ATL,0,0,0
ATL_MIN_2025-04-19,2.48,120.0,2.75,2769.6,0.309,-11,1,MIN,0,3.91,144.0,3.8457142857142848,48.0,0.315,3,ATL,0,0,0
ATL_MIN_2025-04-20,4.34,144.0,3.3666666666666667,24.0,0.315,3,0,ATL,0,4.36,144.0,2.5,32.0,0.309,-11,MIN,0,0,1
ATL_NYM_2016-04-22,3.68,144.0,2.018333333333333,48.0,0.315,-33,1,NYM,0,5.86,72.0,4.09,1236.0,0.304,7,ATL,0,0,1
ATL_NYM_2016-04-23,2.61,144.0,2.17,64.0,0.315,-33,1,NYM,0,1.26,72.0,4.94,1672.0,0.304,7,ATL,0,0,1
ATL_NYM_2016-04-24,3.9,81672.0,3.1100000000000003,43.2,0.304,7,0,ATL,0,1.6,384.0,1.6524999999999999,42.0,0.315,-33,NYM,0,0,0
ATL_NYM_2016-05-02,2.89,144.0,2.53,48.0,0.315,-33,0,NYM,0,13.24,6024.0,5.084999999999999,66.0,0.304,7,ATL,0,0,1
ATL_NYM_2016-05-03,3.88,144.0,2.5725,36.0,0.315,-33,0,NYM,0,4.41,168.0,1.79,48.0,0.304,7,ATL,0,0,0
ATL_NYM_2016-05-04,3.97,72.0,3.995,30.0,0.304,7,1,ATL,0,2.45,120.0,1.56,96.0,0.315,-33,NYM,0,0,0
ATL_NYM_2016-06-17,3.66,168.0,4.04,76.8,0.315,-33,0,NYM,0,3.76,120.0,3.2300000000000004,33.6,0.304,7,ATL,0,0,0
ATL_NYM_2016-06-18,5.82,120.0,2.8242857142857143,30.857142856944442,0.304,7,1,ATL,0,2.73,144.0,2.8375,54.0,0.315,-33,NYM,0,0,1
ATL_NYM_2016-06-23,4.64,168.0,1.9925000000000002,54.0,0.304,7,0,ATL,0,3.56,144.0,2.2166666666666663,336.0,0.315,-33,NYM,0,0,1
ATL_NYM_2016-06-24,2.92,144.0,3.9899999999999998,60.0,0.315,-33,1,NYM,0,6.01,144.0,3.4619999999999997,52.8,0.304,7,ATL,0,0,1
ATL_NYM_2016-06-25,2.99,144.0,2.2800000000000002,40.0,0.315,-33,1,NYM,0,3.69,144.0,3.622,33.6,0.304,7,ATL,0,0,1
ATL_NYM_2016-06-26,3.67,120.0,5.076666666666667,136.0,0.315,-33,1,NYM,0,3.83,60.0,3.4466666666666668,32.0,0.304,7,ATL,0,0,0
ATL_NYM_2016-09-09,3.58,144.0,3.178,72.0,0.315,-33,1,NYM,0,3.74,120.0,3.308,48.0,0.304,7,ATL,0,0,1
ATL_NYM_2016-09-10,4.12,168.0,3.723333333333333,60.0,0.304,7,0,ATL,0,4.04,120.0,3.3185714285714285,92.57142857138889,0.315,-33,NYM,0,0,1
ATL_NYM_2016-09-11,3.41,168.0,5.636666666666667,200.0,0.315,-33,1,NYM,0,4.79,120.0,4.583333333333333,80.0,0.304,7,ATL,0,0,1
ATL_NYM_2016-09-19,2.35,144.0,5.080000000000001,115.2,0.315,-33,0,NYM,0,6.26,528.0,3.203333333333333,72.0,0.304,7,ATL,0,0,0
ATL_NYM_2016-09-20,3.08,144.0,3.9985714285714287,61.714285714166664,0.315,-33,0,NYM,0,3.75,144.0,3.2900000000000005,32.0,0.304,7,ATL,0,0,0
ATL_NYM_2016-09-21,3.94,120.0,2.2266666666666666,48.0,0.315,-33,0,NYM,0,4.96,120.0,3.5066666666666664,56.0,0.304,7,ATL,0,0,0
ATL_NYM_2017-04-03,2.66,4392.0,15.160000000000002,3753.6,0.316,-25,1,ATL,0,0.82,4512.0,0.16,3318.0,0.322,-53,NYM,0,0,0
ATL_NYM_2017-04-05,1.66,5184.0,1.96,2496.0,0.322,-53,0,NYM,0,3.82,2232.0,2.7475,2478.0,0.316,-25,ATL,0,0,0
ATL_NYM_2017-04-06,6.32,1536.0,5.576666666666667,48.0,0.316,-25,1,ATL,0,5.86,6624.0,0.6239999999999999,14.4,0.322,-53,NYM,0,0,0
ATL_NYM_2017-04-26,4.28,168.0,3.0700000000000003,2544.0,0.316,-25,1,ATL,0,3.85,168.0,3.8880000000000003,86.4,0.322,-53,NYM,0,0,1
ATL_NYM_2017-04-27,5.27,168.0,2.7675,90.0,0.316,-25,1,ATL,0,5.69,144.0,3.2425,84.0,0.322,-53,NYM,0,0,1
ATL_NYM_2017-05-01,4.43,120.0,7.873333333333334,72.0,0.316,-25,0,ATL,0,4.43,120.0,3.361666666666667,40.0,0.322,-53,NYM,0,0,0
ATL_NYM_2017-05-02,5.9,120.0,4.78,124.8,0.322,-53,1,NYM,0,6.02,120.0,3.6925,84.0,0.316,-25,ATL,0,0,0
ATL_NYM_2017-05-03,3.21,120.0,4.381666666666667,20.0,0.322,-53,1,NYM,0,4.64,60.0,6.215999999999999,43.2,0.316,-25,ATL,0,0,1
ATL_NYM_2017-06-09,5.9,168.0,3.1239999999999997,76.8,0.322,-53,1,NYM,0,5.8,120.0,4.258,52.8,0.316,-25,ATL,0,0,0
ATL_NYM_2017-06-10,3.3249999999999997,40992.0,5.104000000000001,48.0,0.316,-25,0,ATL,0,3.66,3684.0,3.6355555555555554,42.666666666666664,0.322,-53,NYM,0,0,0
ATL_NYM_2017-06-11,4.13,40.0,3.6400000000000006,56.0,0.316,-25,0,ATL,0,2.73,6144.0,2.7866666666666666,16.0,0.322,-53,NYM,0,0,0
ATL_NYM_2017-09-15,4.04,144.0,4.54,33.6,0.322,-53,1,NYM,0,4.37,192.0,3.265,108.0,0.316,-25,ATL,0,0,0
ATL_NYM_2017-09-16,4.79,144.0,5.556666666666666,208.0,0.316,-25,0,ATL,0,3.56,144.0,3.98,80.0,0.322,-53,NYM,0,0,0
ATL_NYM_2017-09-17,5.03,120.0,3.0175,66.0,0.316,-25,0,ATL,0,4.92,120.0,3.3699999999999997,24.0,0.322,-53,NYM,0,0,0
ATL_NYM_2017-09-25,5.355,132.0,5.578571428571428,58.28571428555556,0.322,-53,0,NYM,0,5.115,168.0,4.0,106.28571428555556,0.316,-25,ATL,0,0,1
ATL_NYM_2017-09-26,4.72,120.0,2.4333333333333336,32.0,0.316,-25,1,ATL,0,4.12,144.0,4.46,32.0,0.322,-53,NYM,0,0,0
ATL_NYM_2017-09-27,4.89,120.0,3.0199999999999996,72.0,0.322,-53,0,NYM,0,4.19,120.0,4.93,114.0,0.316,-25,ATL,0,0,1
ATL_NYM_2018-04-19,4.73,60.0,5.625,60.0,0.305,-14,1,NYM,0,2.73,4824.0,36.295,1230.0,0.319,44,ATL,0,0,0
ATL_NYM_2018-04-21,5.23,120.0,3.78,27248.0,0.319,44,0,ATL,0,2.32,120.0,3.295,24.0,0.305,-14,NYM,0,0,1
ATL_NYM_2018-05-01,2.3,120.0,4.14,80.0,0.305,-14,0,NYM,0,3.66,81672.0,2.3433333333333333,72.0,0.319,44,ATL,0,0,0
ATL_NYM_2018-05-03,4.92,144.0,3.625,120.0,0.319,44,1,ATL,0,10.84,120.0,3.906,52.8,0.305,-14,NYM,0,0,1
ATL_NYM_2018-05-28,5.135,312.0,4.261428571428572,106.28571428555556,0.305,-14,1,NYM,0,4.735,360.0,4.242857142857143,48.0,0.319,44,ATL,0,0,1
ATL_NYM_2018-05-30,5.84,96.0,4.915,20442.0,0.305,-14,1,NYM,0,5.16,120.0,2.985,48.0,0.319,44,ATL,0,0,1
ATL_NYM_2018-06-12,2.93,144.0,3.864,96.0,0.319,44,0,ATL,0,4.08,144.0,4.38,216.0,0.305,-14,NYM,0,0,1
ATL_NYM_2018-06-13,2.68,768.0,2.225,60.0,0.319,44,0,ATL,0,2.06,120.0,4.33,96.0,0.305,-14,NYM,0,0,1
ATL_NYM_2018-08-02,6.16,144.0,3.4375,2700.0,0.305,-14,0,NYM,0,3.57,144.0,3.4374999999999996,54.0,0.319,44,ATL,0,0,0
ATL_NYM_2018-08-04,4.56,84.0,3.445,114.0,0.319,44,1,ATL,0,3.43,144.0,2.2,48.0,0.305,-14,NYM,0,0,0
ATL_NYM_2018-08-05,5.41,264.0,4.64,90.0,0.305,-14,0,NYM,0,5.33,144.0,3.367142857142857,34.28571428555556,0.319,44,ATL,0,0,0
ATL_NYM_2018-09-25,2.86,144.0,4.64,76.8,0.305,-14,0,NYM,0,4.02,144.0,3.1566666666666663,120.0,0.319,44,ATL,0,0,0
ATL_NYM_2018-09-27,4.83,144.0,3.615,84.0,0.319,44,1,ATL,0,5.02,168.0,3.69,72.0,0.305,-14,NYM,0,0,0
ATL_NYM_2019-04-11,3.4,120.0,6.225,36.0,0.325,-18,1,NYM,0,3.53,72.0,8.823333333333334,84.0,0.332,4,ATL,0,0,1
ATL_NYM_2019-04-12,7.71,144.0,7.08,26.666666666666668,0.332,4,0,ATL,0,3.98,120.0,4.46,108.0,0.325,-18,NYM,0,0,0
ATL_NYM_2019-04-13,4.35,144.0,3.705,2400.0,0.332,4,0,ATL,0,8.27,48.0,7.183333333333333,1608.0,0.325,-18,NYM,0,0,1
ATL_NYM_2019-04-14,4.93,144.0,7.049999999999999,30.857142856944442,0.332,4,0,ATL,0,3.85,120.0,5.866666666666667,1624.0,0.325,-18,NYM,0,0,1
ATL_NYM_2019-06-17,3.12,120.0,4.2525,288.0,0.332,4,0,ATL,0,3.88,144.0,4.903333333333333,80.0,0.325,-18,NYM,0,0,1
ATL_NYM_2019-06-18,4.39,120.0,3.953333333333333,48.0,0.332,4,0,ATL,0,3.26,120.0,3.37,72.0,0.325,-18,NYM,0,0,0
ATL_NYM_2019-06-19,4.01,120.0,4.67,60.0,0.332,4,0,ATL,0,4.6,120.0,4.973333333333334,27432.0,0.325,-18,NYM,0,0,1
ATL_NYM_2019-06-28,3.13,120.0,4.279999999999999,33.6,0.325,-18,0,NYM,0,3.17,120.0,4.26,48.0,0.332,4,ATL,0,0,0
ATL_NYM_2019-06-29,5.03,120.0,3.8166666666666664,27264.0,0.325,-18,0,NYM,0,4.74,120.0,3.804,76.8,0.332,4,ATL,0,0,0
ATL_NYM_2019-06-30,3.74,360.0,4.819999999999999,38.4,0.325,-18,0,NYM,0,3.81,120.0,4.2325,60.0,0.332,4,ATL,0,0,1
ATL_NYM_2019-08-13,3.76,144.0,4.266249999999999,45.0,0.332,4,0,ATL,0,3.53,168.0,4.904,302.4,0.325,-18,NYM,0,0,1
ATL_NYM_2019-08-14,4.31,168.0,4.246666666666666,48.0,0.325,-18,1,NYM,0,4.97,144.0,3.87125,27.0,0.332,4,ATL,0,0,0
ATL_NYM_2019-08-15,3.71,72.0,5.0600000000000005,43.2,0.325,-18,1,NYM,0,4.54,144.0,4.825,72.0,0.332,4,ATL,0,0,1
